Experiment,Specification,Model,Serial Number,Size of Train Set,R^2 Score,MAE Score
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.1,BERT,1.0,1628.0,0.5211160629155909,0.14595758371826045
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.1,BERT,2.0,1617.0,0.6054632981321488,0.13147932503838586
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.1,BERT,3.0,1618.0,0.5375239887090886,0.14273386799258128
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.1,BERT,4.0,1644.0,0.5291204750882561,0.1440899634761023
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.1,BERT,5.0,1679.0,0.5617560928286274,0.13767160761766725
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.1,BERT,6.0,1705.0,0.5531490011547042,0.13975459162644124
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.1,BERT,7.0,1624.0,0.5838205605482307,0.13547678215733786
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.1,BERT,8.0,1580.0,0.5343290329446431,0.1458674645381453
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.1,BERT,9.0,1652.0,0.5695346442316015,0.13610936240711294
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.2,BERT,0.0,1652.0,0.5644354865919787,0.1435961100952258
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.2,BERT,1.0,1776.0,0.5586563246193129,0.1402937182118389
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.2,BERT,2.0,1764.0,0.5606336908182424,0.1379864125076789
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.2,BERT,3.0,1765.0,0.6454154804648949,0.1256397216860208
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.2,BERT,4.0,1794.0,0.5305527883046586,0.14681480468545208
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.2,BERT,5.0,1832.0,0.5201543970193144,0.14850756326442904
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.2,BERT,6.0,1860.0,0.5492627981876576,0.14513711943132274
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.2,BERT,7.0,1772.0,0.5628080050229405,0.1393458213568423
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.2,BERT,8.0,1724.0,0.5433524288693075,0.14605833941734636
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.2,BERT,9.0,1802.0,0.5232811605933738,0.14290484595407882
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.3,BERT,0.0,1790.0,0.5769523126689833,0.14221877697994345
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.3,BERT,1.0,1924.0,0.541822066611254,0.1441816075398554
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.3,BERT,2.0,1911.0,0.5555625957669285,0.14575719878426904
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.3,BERT,3.0,1912.0,0.5464795782808328,0.14271723844443235
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.3,BERT,4.0,1943.0,0.5114294324217916,0.14795393094113987
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.3,BERT,5.0,1985.0,0.555957740690848,0.14597588965044134
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.3,BERT,6.0,2015.0,0.5432105099373479,0.14544078182033982
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.3,BERT,7.0,1920.0,0.5051674037757666,0.1510673547005057
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.3,BERT,8.0,1868.0,0.5436574914163841,0.1459079183399032
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.3,BERT,9.0,1952.0,0.5185353563379091,0.14436447160609392
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.4,BERT,0.0,1927.0,0.5319835201024711,0.15161053610238392
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.4,BERT,1.0,2072.0,0.4788903503332391,0.1538411580280969
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.4,BERT,2.0,2058.0,0.5014104225873246,0.15274284116744838
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.4,BERT,3.0,2059.0,0.5363938568914883,0.14608035187494428
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.4,BERT,4.0,2093.0,0.4635340999672117,0.15750654263607566
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.4,BERT,5.0,2137.0,0.5582230813394821,0.14655412939386214
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.4,BERT,6.0,2170.0,0.5096324606181144,0.15179435011829706
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.4,BERT,7.0,2067.0,0.5127292889627622,0.15132853807448615
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.4,BERT,8.0,2011.0,0.5533952126142255,0.14761412184855008
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.4,BERT,9.0,2102.0,0.4949123643205786,0.14925395157790627
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.5,BERT,0.0,2065.0,0.5100573205165759,0.1540057061574856
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.5,BERT,1.0,2220.0,0.4793126372995869,0.15340710397209462
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.5,BERT,2.0,2205.0,0.5058393999535968,0.15345593728543205
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.5,BERT,3.0,2206.0,0.4539122955280104,0.1586353500562242
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.5,BERT,4.0,2242.0,0.4812707073688158,0.15430377711581658
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.5,BERT,5.0,2290.0,0.4761157346097827,0.15783877248899975
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.5,BERT,6.0,2325.0,0.43353834403098335,0.16261755184272292
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.5,BERT,7.0,2215.0,0.4931059791555519,0.15381337766838996
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.5,BERT,8.0,2155.0,0.4999818906608003,0.1554353491847641
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.5,BERT,9.0,2253.0,0.4817835069874573,0.15535560612196056
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.6,BERT,0.0,2203.0,0.4431375023967554,0.16269615191773554
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.6,BERT,1.0,2368.0,0.4125819419547646,0.1651581585100667
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.6,BERT,2.0,2352.0,0.4604573634640433,0.15969787217764725
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.6,BERT,3.0,2353.0,0.4336652212493412,0.16131367987316708
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.6,BERT,4.0,2392.0,0.4019505447457259,0.16556233285226402
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.6,BERT,5.0,2443.0,0.5339515520522506,0.15072107625370731
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.6,BERT,6.0,2480.0,0.4520235121374903,0.16127332776624706
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.6,BERT,7.0,2363.0,0.4222732870772557,0.16320407406944834
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.6,BERT,8.0,2299.0,0.4787124804287642,0.15968836570795622
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.6,BERT,9.0,2403.0,0.4200506982574808,0.16302793524845746
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.7,BERT,0.0,2340.0,0.4077921031362797,0.17058005107909002
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.7,BERT,1.0,2516.0,0.4064057462454256,0.16661066205769956
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.7,BERT,2.0,2499.0,0.4193055495377419,0.16650233956957128
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.7,BERT,3.0,2500.0,0.4332894621421805,0.16215798875621218
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.7,BERT,4.0,2541.0,0.34966721649216936,0.17395262444547013
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.7,BERT,5.0,2595.0,0.4304192214545491,0.1632373406925266
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.7,BERT,6.0,2635.0,0.3997699825065704,0.16747496215959065
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.7,BERT,7.0,2510.0,0.46199083872543295,0.1582507592206011
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.7,BERT,8.0,2442.0,0.4278461927115464,0.16690991443710498
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.7,BERT,9.0,2553.0,0.4138385587073256,0.1628280756308216
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.8,BERT,0.0,2478.0,0.4040712291793097,0.16884545128783193
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.8,BERT,1.0,2664.0,0.3669627897234662,0.1696529278058471
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.8,BERT,2.0,2646.0,0.4135706619426033,0.16912924101607105
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.8,BERT,3.0,2647.0,0.4281969699711494,0.16237170239506624
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.8,BERT,4.0,2691.0,0.3876424682233298,0.16850560249650962
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.8,BERT,5.0,2748.0,0.4123834193061148,0.1691340122083078
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.8,BERT,6.0,2790.0,0.388287146293852,0.16741637414565694
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.8,BERT,7.0,2658.0,0.40258892253749295,0.1688126048233841
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.8,BERT,8.0,2586.0,0.3788184355561085,0.1741696874568218
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.8,BERT,9.0,2703.0,0.4131917720526213,0.16215072182894727
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.9,BERT,0.0,2616.0,0.3767001444961371,0.1736718143159768
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.9,BERT,1.0,2812.0,0.2957859189673695,0.180449386551234
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.9,BERT,2.0,2793.0,0.4247573548244093,0.1677791520788807
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.9,BERT,3.0,2794.0,0.38508959019823175,0.1704806684057568
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.9,BERT,4.0,2840.0,0.3437329306594189,0.17533473351020748
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.9,BERT,5.0,2901.0,0.3833890956907672,0.1709586664209502
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.9,BERT,6.0,2945.0,0.3803773024746281,0.17275267584110954
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.9,BERT,7.0,2806.0,0.4186074004429989,0.16568039788402691
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.9,BERT,8.0,2730.0,0.4202669540549374,0.16944013912020842
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.9,BERT,9.0,2853.0,0.3346115868523689,0.17502645051908333
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,1.0,BERT,0.0,2754.0,0.3268250151067671,0.17976784026633275
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,1.0,BERT,1.0,2960.0,0.3705736637289121,0.17170876867351606
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,1.0,BERT,2.0,2940.0,0.3630597503091089,0.17380390633265744
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,1.0,BERT,3.0,2942.0,0.33214397829063597,0.17650282751967492
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,1.0,BERT,4.0,2990.0,0.2946865267704847,0.17992082936713355
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,1.0,BERT,5.0,3054.0,0.3538174043301253,0.1782684281152457
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,1.0,BERT,6.0,3100.0,0.3542846541082825,0.17266955472683718
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,1.0,BERT,7.0,2954.0,0.32357332970522523,0.17787578849956034
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,1.0,BERT,8.0,2874.0,0.32911741210755074,0.17885460085533375
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,1.0,BERT,9.0,3004.0,0.31973278077214784,0.1758353075657129
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.0,MFF,0.0,1377.0,0.6084664576890266,0.1338108876130226
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.0,MFF,1.0,1480.0,0.6184475067809161,0.13201141076485787
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.0,MFF,2.0,1470.0,0.6144463152633671,0.1320242756664629
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.0,MFF,3.0,1471.0,0.6135329262400553,0.13262787406918872
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.0,MFF,4.0,1495.0,0.5415962368528313,0.14449150087000232
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.0,MFF,5.0,1527.0,0.5936851382841493,0.13342039659569116
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.0,MFF,6.0,1550.0,0.6201195817959283,0.12782045632550196
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.0,MFF,7.0,1477.0,0.5891337430074097,0.1303077553425019
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.0,MFF,8.0,1437.0,0.6005061517039683,0.13378979676685746
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.0,MFF,9.0,1502.0,0.6055609221434977,0.1300313736227919
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.1,MFF,0.0,1514.0,0.7283675048207277,0.10725685503974013
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.1,MFF,1.0,1628.0,0.7089700791642267,0.11105564694774847
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.1,MFF,2.0,1617.0,0.7177287100507193,0.11035240263731104
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.1,MFF,3.0,1618.0,0.7157008279237249,0.10816415891318812
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.1,MFF,4.0,1644.0,0.7013623360319301,0.11274075441718892
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.1,MFF,5.0,1679.0,0.717669388992449,0.10989331526633893
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.1,MFF,6.0,1705.0,0.7013087938320384,0.11305147883844345
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.1,MFF,7.0,1624.0,0.7056643083062529,0.11055223264207016
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.1,MFF,8.0,1580.0,0.7198051042698871,0.11013584063695367
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.1,MFF,9.0,1652.0,0.7033518327295107,0.1110466211808023
06c Stratified Sampling from Reaxys Distribution Extended by Artificial Values,0.2,MFF,0.0,1652.0,0.7325979062443435,0.1112388771401584
