Experiment,Specification,Model,Serial Number,Size of Train Set,R^2 Score,MAE Score
02 Sparsity Simulation,0.7400048230566639,BERT,8,1186.0,0.8681997394084192,0.0647162168438069
02 Sparsity Simulation,0.7400048230566639,BERT,9,1186.0,0.8680525776525874,0.0673210817803343
02 Sparsity Simulation,0.8073106811583023,BERT,0,1680.0,0.887084034392122,0.0589231276733752
02 Sparsity Simulation,0.8073106811583023,BERT,1,1680.0,0.8720704005046519,0.0591925961143786
02 Sparsity Simulation,0.8073106811583023,BERT,2,1680.0,0.8769296765087141,0.0601060278054152
02 Sparsity Simulation,0.8073106811583023,BERT,3,1680.0,0.8985813726649303,0.0561694466689151
02 Sparsity Simulation,0.8073106811583023,BERT,4,1680.0,0.8848834831521917,0.0608318953433734
02 Sparsity Simulation,0.8073106811583023,BERT,5,1680.0,0.8774911961186803,0.0607383439122326
02 Sparsity Simulation,0.8073106811583023,BERT,6,1680.0,0.8826018017327263,0.0590943683498978
02 Sparsity Simulation,0.8073106811583023,BERT,7,1680.0,0.8748836502843436,0.0653097097636879
02 Sparsity Simulation,0.8073106811583023,BERT,8,1680.0,0.8952629777861836,0.0606878388652277
02 Sparsity Simulation,0.8073106811583023,BERT,9,1680.0,0.8998934978529339,0.0582790551182203
02 Sparsity Simulation,0.8189499581678457,BERT,0,1779.0,0.8891151684474488,0.0611400741354837
02 Sparsity Simulation,0.8189499581678457,BERT,1,1779.0,0.8767588752208064,0.0597557975118586
02 Sparsity Simulation,0.8189499581678457,BERT,2,1779.0,0.8850890706647586,0.0587555072418038
02 Sparsity Simulation,0.8189499581678457,BERT,3,1779.0,0.8717552591722951,0.0609335327680984
02 Sparsity Simulation,0.8189499581678457,BERT,4,1779.0,0.8853240080661777,0.0587140317212658
02 Sparsity Simulation,0.8189499581678457,BERT,5,1779.0,0.8964280330997259,0.0578778208774878
02 Sparsity Simulation,0.8189499581678457,BERT,6,1779.0,0.9045085620326708,0.0564908865953845
02 Sparsity Simulation,0.8189499581678457,BERT,7,1779.0,0.9088549424555008,0.0575883102558848
02 Sparsity Simulation,0.8189499581678457,BERT,8,1779.0,0.9021914852591202,0.0570070928634259
02 Sparsity Simulation,0.8189499581678457,BERT,9,1779.0,0.8969343998874781,0.059905698902056
02 Sparsity Simulation,0.8301131143660254,BERT,0,1878.0,0.8880416764571047,0.0579028404375048
02 Sparsity Simulation,0.8301131143660254,BERT,1,1878.0,0.8792440758099535,0.057722100991722
02 Sparsity Simulation,0.8301131143660254,BERT,2,1878.0,0.9060678683044808,0.0547448287936776
02 Sparsity Simulation,0.8301131143660254,BERT,3,1878.0,0.8954286707516741,0.0563378049943417
02 Sparsity Simulation,0.8301131143660254,BERT,4,1878.0,0.88481671292372,0.0572827946805951
02 Sparsity Simulation,0.8301131143660254,BERT,5,1878.0,0.9006347828650472,0.0574384978468828
02 Sparsity Simulation,0.8301131143660254,BERT,6,1878.0,0.8948458340737635,0.0575517369625529
02 Sparsity Simulation,0.8301131143660254,BERT,7,1878.0,0.9063300402448752,0.0561641011847738
02 Sparsity Simulation,0.8301131143660254,BERT,8,1878.0,0.8891619546974889,0.0567809353525019
02 Sparsity Simulation,0.8301131143660254,BERT,9,1878.0,0.9017144729287364,0.0604858000683585
02 Sparsity Simulation,0.7952707287670506,BERT,0,1582.0,0.8795726804124797,0.0625998625567703
02 Sparsity Simulation,0.7952707287670506,BERT,1,1582.0,0.8749616156606278,0.0576229536999498
02 Sparsity Simulation,0.7952707287670506,BERT,2,1582.0,0.8837676251212906,0.0608804925251678
02 Sparsity Simulation,0.7952707287670506,BERT,3,1582.0,0.8484277960274846,0.0617594327253726
02 Sparsity Simulation,0.7952707287670506,BERT,4,1582.0,0.8792033067425924,0.0603998575726363
02 Sparsity Simulation,0.7952707287670506,BERT,5,1582.0,0.8840277416015139,0.0612214555402999
02 Sparsity Simulation,0.7952707287670506,BERT,6,1582.0,0.8899295084208241,0.0596384735576508
02 Sparsity Simulation,0.7952707287670506,BERT,7,1582.0,0.8996238285617553,0.0569300412968065
02 Sparsity Simulation,0.7952707287670506,BERT,8,1582.0,0.8780548419786696,0.0626629491522114
02 Sparsity Simulation,0.7952707287670506,BERT,9,1582.0,0.8950103893113589,0.0608936895306895
02 Sparsity Simulation,0.8511776574983286,BERT,0,2076.0,0.8994724257328903,0.0572317890233246
02 Sparsity Simulation,0.8511776574983286,BERT,1,2076.0,0.9082983081552358,0.0525588703193672
02 Sparsity Simulation,0.8511776574983286,BERT,2,2076.0,0.9219340405881736,0.0495916291177704
02 Sparsity Simulation,0.8511776574983286,BERT,3,2076.0,0.8792317545747271,0.0581199826140249
02 Sparsity Simulation,0.8511776574983286,BERT,4,2076.0,0.9053542318949438,0.0556154978715042
02 Sparsity Simulation,0.8511776574983286,BERT,5,2076.0,0.90443851673495,0.0529292037362669
02 Sparsity Simulation,0.8511776574983286,BERT,6,2076.0,0.9121778813772572,0.0530615536888301
02 Sparsity Simulation,0.8511776574983286,BERT,7,2076.0,0.9130238092284656,0.0533591826190859
02 Sparsity Simulation,0.8511776574983286,BERT,8,2076.0,0.9110433721884011,0.0545949830257274
02 Sparsity Simulation,0.8511776574983286,BERT,9,2076.0,0.8950680052395785,0.0574442074840551
02 Sparsity Simulation,0.8611487853751665,BERT,0,2175.0,0.920944695228354,0.0512853097993952
02 Sparsity Simulation,0.8611487853751665,BERT,1,2175.0,0.9115874210314084,0.0512204585105373
02 Sparsity Simulation,0.8611487853751665,BERT,2,2175.0,0.9101750747823936,0.0536019945271274
02 Sparsity Simulation,0.8611487853751665,BERT,3,2175.0,0.8966726319682982,0.0544522477800392
02 Sparsity Simulation,0.8611487853751665,BERT,4,2175.0,0.8975736173212527,0.0575780888021382
02 Sparsity Simulation,0.8611487853751665,BERT,5,2175.0,0.8963492988533125,0.0572563043246789
02 Sparsity Simulation,0.8611487853751665,BERT,6,2175.0,0.9020914310514848,0.0541954056885969
02 Sparsity Simulation,0.8611487853751665,BERT,7,2175.0,0.9060692856843684,0.0551996529811126
02 Sparsity Simulation,0.8611487853751665,BERT,8,2175.0,0.9031286135283266,0.0563369481855346
02 Sparsity Simulation,0.8611487853751665,BERT,9,2175.0,0.9165274572568304,0.0536590146326108
02 Sparsity Simulation,0.8707851078354274,BERT,0,2274.0,0.9092592800245888,0.0533589090838617
02 Sparsity Simulation,0.8707851078354274,BERT,1,2274.0,0.90351824520755,0.0534113999218246
02 Sparsity Simulation,0.8707851078354274,BERT,2,2274.0,0.8995265958269315,0.0569965605559122
02 Sparsity Simulation,0.8707851078354274,BERT,3,2274.0,0.8946581947263736,0.0544955780805082
02 Sparsity Simulation,0.8707851078354274,BERT,4,2274.0,0.9015017377321728,0.0523449669803594
02 Sparsity Simulation,0.8707851078354274,BERT,5,2274.0,0.9165931046894504,0.0534120923035768
02 Sparsity Simulation,0.8707851078354274,BERT,6,2274.0,0.9145356083840176,0.0523292064784254
02 Sparsity Simulation,0.8707851078354274,BERT,7,2274.0,0.9049264028686724,0.0553778868107196
02 Sparsity Simulation,0.8707851078354274,BERT,8,2274.0,0.91862856345772,0.0510963719022987
02 Sparsity Simulation,0.8707851078354274,BERT,9,2274.0,0.9125593196662848,0.0544746906348976
02 Sparsity Simulation,0.8408432562045345,BERT,0,1977.0,0.9072558311789718,0.0554554051645696
02 Sparsity Simulation,0.8408432562045345,BERT,1,1977.0,0.8935383687778653,0.0546245732883199
02 Sparsity Simulation,0.8408432562045345,BERT,2,1977.0,0.8951943563255619,0.0557314386786589
02 Sparsity Simulation,0.8408432562045345,BERT,3,1977.0,0.8719211886596772,0.0598110455896585
02 Sparsity Simulation,0.8408432562045345,BERT,4,1977.0,0.8928934659765376,0.0586512835447533
02 Sparsity Simulation,0.8408432562045345,BERT,5,1977.0,0.9066540209270222,0.0552033318964974
02 Sparsity Simulation,0.8408432562045345,BERT,6,1977.0,0.8944567978659729,0.0564577048578579
02 Sparsity Simulation,0.8408432562045345,BERT,7,1977.0,0.9085937112349832,0.0548274079450621
02 Sparsity Simulation,0.8408432562045345,BERT,8,1977.0,0.8918991626110455,0.056957993310588
02 Sparsity Simulation,0.8408432562045345,BERT,9,1977.0,0.9261890542422556,0.0519715391836513
02 Sparsity Simulation,0.8890610096427541,BERT,0,2471.0,0.9348774358254892,0.0472589376134687
02 Sparsity Simulation,0.8890610096427541,BERT,1,2471.0,0.8975343298902702,0.052577733371821
02 Sparsity Simulation,0.8890610096427541,BERT,2,2471.0,0.9199003592898018,0.0490508418627055
02 Sparsity Simulation,0.8890610096427541,BERT,3,2471.0,0.8952414959591208,0.0545131263222925
02 Sparsity Simulation,0.8890610096427541,BERT,4,2471.0,0.9277532267190172,0.049297549257643
02 Sparsity Simulation,0.8890610096427541,BERT,5,2471.0,0.919609645117728,0.0531366040335678
02 Sparsity Simulation,0.8890610096427541,BERT,6,2471.0,0.9303819458711942,0.0461698842257492
02 Sparsity Simulation,0.8890610096427541,BERT,7,2471.0,0.9219175586085218,0.0515076223377852
02 Sparsity Simulation,0.8890610096427541,BERT,8,2471.0,0.9305031353893802,0.0498658843816485
02 Sparsity Simulation,0.8890610096427541,BERT,9,2471.0,0.9102901460232092,0.0545064808416249
02 Sparsity Simulation,0.8978352636335626,BERT,0,2570.0,0.9318417536300634,0.0488923118054465
02 Sparsity Simulation,0.8978352636335626,BERT,1,2570.0,0.9198568303563052,0.0493873713050593
02 Sparsity Simulation,0.8978352636335626,BERT,2,2570.0,0.9177237043794318,0.0522408840597942
02 Sparsity Simulation,0.8978352636335626,BERT,3,2570.0,0.902159163973845,0.0532156729286148
02 Sparsity Simulation,0.8978352636335626,BERT,4,2570.0,0.9121251296816526,0.051535722569548
02 Sparsity Simulation,0.8978352636335626,BERT,5,2570.0,0.9316065228980064,0.0468817601658871
02 Sparsity Simulation,0.8978352636335626,BERT,6,2570.0,0.9117637923347864,0.0528229227815569
02 Sparsity Simulation,0.8978352636335626,BERT,7,2570.0,0.9173400411301996,0.0528808334621163
02 Sparsity Simulation,0.8978352636335626,BERT,8,2570.0,0.9177752596290406,0.0533685861400216
02 Sparsity Simulation,0.8978352636335626,BERT,9,2570.0,0.9275593786026856,0.0514394158159997
02 Sparsity Simulation,0.9063595632881885,BERT,0,2669.0,0.926460098146146,0.0500829231956648
02 Sparsity Simulation,0.9063595632881885,BERT,1,2669.0,0.9053001457995408,0.0527437438960716
02 Sparsity Simulation,0.9063595632881885,BERT,2,2669.0,0.9219102983454768,0.0507306325413354
02 Sparsity Simulation,0.9063595632881885,BERT,3,2669.0,0.9321835296229758,0.043332075745719
02 Sparsity Simulation,0.9063595632881885,BERT,4,2669.0,0.930701628752842,0.0473187992796784
02 Sparsity Simulation,0.9063595632881885,BERT,5,2669.0,0.9353301732774332,0.0480226695671819
02 Sparsity Simulation,0.9063595632881885,BERT,6,2669.0,0.9284664067500914,0.047599552204515
02 Sparsity Simulation,0.9063595632881885,BERT,7,2669.0,0.9183972332785564,0.0527272768849968
02 Sparsity Simulation,0.9063595632881885,BERT,8,2669.0,0.9246112233678392,0.0498632095800656
02 Sparsity Simulation,0.9063595632881885,BERT,9,2669.0,0.9390398961803752,0.0459048921025766
02 Sparsity Simulation,0.8801117367933934,BERT,0,2373.0,0.9277468535315916,0.0494881119146823
02 Sparsity Simulation,0.8801117367933934,BERT,1,2373.0,0.9192181394177332,0.050230043705445
02 Sparsity Simulation,0.8801117367933934,BERT,2,2373.0,0.9170972860419392,0.0508758693483037
02 Sparsity Simulation,0.8801117367933934,BERT,3,2373.0,0.8904449722570628,0.0544524323898527
02 Sparsity Simulation,0.8801117367933934,BERT,4,2373.0,0.9008652424973688,0.0536116412682221
02 Sparsity Simulation,0.8801117367933934,BERT,5,2373.0,0.9189860613299172,0.0527100538583246
02 Sparsity Simulation,0.8801117367933934,BERT,6,2373.0,0.9147547602964544,0.0523889763103944
02 Sparsity Simulation,0.8801117367933934,BERT,7,2373.0,0.924821195837258,0.0506647285740833
02 Sparsity Simulation,0.8801117367933934,BERT,8,2373.0,0.9118356149995872,0.0539407194838976
02 Sparsity Simulation,0.8801117367933934,BERT,9,2373.0,0.9239837243585364,0.0535393731338515
02 Sparsity Simulation,0.9146499173877012,BERT,0,2768.0,0.9301852576053828,0.0479706302622438
02 Sparsity Simulation,0.9146499173877012,BERT,1,2768.0,0.9321644759383404,0.0470017259495849
02 Sparsity Simulation,0.9146499173877012,BERT,2,2768.0,0.9236727650460396,0.0487647926477308
02 Sparsity Simulation,0.9146499173877012,BERT,3,2768.0,0.9225748384551063,0.0466900487213924
02 Sparsity Simulation,0.9146499173877012,BERT,4,2768.0,0.9296733820921416,0.0471609647272149
02 Sparsity Simulation,0.9146499173877012,BERT,5,2768.0,0.9196902491522684,0.0525560995189229
02 Sparsity Simulation,0.9146499173877012,BERT,6,2768.0,0.9359492837641888,0.0442928822501493
02 Sparsity Simulation,0.9146499173877012,BERT,7,2768.0,0.9385234782396225,0.045693229072485
02 Sparsity Simulation,0.9146499173877012,BERT,8,2768.0,0.9251488366108692,0.0470375155692218
02 Sparsity Simulation,0.9146499173877012,BERT,9,2768.0,0.9280042336821585,0.0502243187763915
02 Sparsity Simulation,0.3967527055239773,MFF,0,98.0,0.5557768989345169,0.1399998114950386
02 Sparsity Simulation,0.3967527055239773,MFF,1,98.0,0.6082628113457221,0.1294984183005317
02 Sparsity Simulation,0.3967527055239773,MFF,2,98.0,0.6016599548668032,0.1367235571211625
02 Sparsity Simulation,0.3967527055239773,MFF,3,98.0,0.5607467917260543,0.1329813080888659
02 Sparsity Simulation,0.3967527055239773,MFF,4,98.0,0.5027551909298766,0.1497911010330148
02 Sparsity Simulation,0.3967527055239773,MFF,5,98.0,0.6199052344804012,0.1255822330630989
02 Sparsity Simulation,0.3967527055239773,MFF,6,98.0,0.587353022564816,0.1377477248077929
02 Sparsity Simulation,0.3967527055239773,MFF,7,98.0,0.4901696994650439,0.1589994474254054
02 Sparsity Simulation,0.3967527055239773,MFF,8,98.0,0.5793537124609709,0.1411774687820892
02 Sparsity Simulation,0.3967527055239773,MFF,9,98.0,0.6508956227256973,0.1294249091419516
02 Sparsity Simulation,0.4724218049722276,MFF,0,197.0,0.645351952786954,0.1225036659834603
02 Sparsity Simulation,0.4724218049722276,MFF,1,197.0,0.718201603461216,0.1072587590071325
02 Sparsity Simulation,0.4724218049722276,MFF,2,197.0,0.7406796320105116,0.1018312749887954
02 Sparsity Simulation,0.4724218049722276,MFF,3,197.0,0.6806651759270796,0.1141837449677339
02 Sparsity Simulation,0.4724218049722276,MFF,4,197.0,0.7532224665500095,0.1066219400994387
02 Sparsity Simulation,0.4724218049722276,MFF,5,197.0,0.7100866625823782,0.1099863583183933
02 Sparsity Simulation,0.4724218049722276,MFF,6,197.0,0.7188623610776967,0.1067693226011693
02 Sparsity Simulation,0.4724218049722276,MFF,7,197.0,0.6398417326284533,0.117767195079125
02 Sparsity Simulation,0.4724218049722276,MFF,8,197.0,0.7434272813589381,0.1066312563098445
02 Sparsity Simulation,0.4724218049722276,MFF,9,197.0,0.7517083317815777,0.1011193390303282
02 Sparsity Simulation,0.5230416891796623,MFF,0,296.0,0.7480184193958082,0.1062339658985539
02 Sparsity Simulation,0.5230416891796623,MFF,1,296.0,0.7507320974371186,0.0942057207949924
02 Sparsity Simulation,0.5230416891796623,MFF,2,296.0,0.7492063418215662,0.1001441307230522
02 Sparsity Simulation,0.5230416891796623,MFF,3,296.0,0.7554075355027419,0.0964778904463958
02 Sparsity Simulation,0.5230416891796623,MFF,4,296.0,0.7857613065872333,0.0927931527387488
02 Sparsity Simulation,0.5230416891796623,MFF,5,296.0,0.765772067015065,0.0965806589020763
02 Sparsity Simulation,0.5230416891796623,MFF,6,296.0,0.7917529169327654,0.0925743486496774
02 Sparsity Simulation,0.5230416891796623,MFF,7,296.0,0.7794771108312499,0.0976677145706203
02 Sparsity Simulation,0.5230416891796623,MFF,8,296.0,0.7787293658777148,0.097785965433974
02 Sparsity Simulation,0.5230416891796623,MFF,9,296.0,0.7828478693281393,0.0962337353004696
02 Sparsity Simulation,0.5944907687338387,MFF,0,494.0,0.8145529731448158,0.0849794726087602
02 Sparsity Simulation,0.5944907687338387,MFF,1,494.0,0.7894557627150969,0.0854162631811085
02 Sparsity Simulation,0.5944907687338387,MFF,2,494.0,0.7954527134483365,0.0858224329006672
02 Sparsity Simulation,0.5944907687338387,MFF,3,494.0,0.7837922336838221,0.0873175297254709
02 Sparsity Simulation,0.5944907687338387,MFF,4,494.0,0.8266327942732383,0.0807190323757427
02 Sparsity Simulation,0.5944907687338387,MFF,5,494.0,0.8130245534632454,0.0837545422962105
02 Sparsity Simulation,0.5944907687338387,MFF,6,494.0,0.8102155494927737,0.0848973330208412
02 Sparsity Simulation,0.5944907687338387,MFF,7,494.0,0.8244091479440442,0.0820230494380902
02 Sparsity Simulation,0.5944907687338387,MFF,8,494.0,0.828166178276182,0.0818637396962645
02 Sparsity Simulation,0.5944907687338387,MFF,9,494.0,0.8148085352773614,0.081952295753684
